case,condition,box_iou_H0,abs_delta_dice
1466,L3,0.8732673267326733,0.15599489336719286
1472,L3,0.9172473867595818,0.02654753339796101
1477,L3,0.8168582375478928,0.00032710713736516794
1480,L3,0.9319955406911928,0.000355847282546784
1481,L3,0.6666666666666666,0.5991746376855775
1482,L3,0.9767441860465116,0.001942839642103178
1483,L3,0.9411764705882352,0.005362707838418079
1484,L3,0.9666666666666668,0.019631289425057763
1485,L3,0.9090909090909092,0.33254937069869683
1488,L3,0.8252032520325203,0.10400456592902596
1490,L3,0.892292490118577,0.020071970772677417
1491,L3,0.8888888888888888,0.0003002793262910086
1492,L3,1.0,0.0
1493,L3,0.8565234528971226,0.28337370165361286
1495,L3,0.9565217391304348,0.0013398533730591966
1496,L3,0.8389830508474576,0.009118867573055911
1497,L3,0.9661016949152542,0.0013846098781135074
1498,L3,0.9047619047619048,0.011275339957778574
150,L3,0.6947248143210817,0.29557459439149125
1509,L3,0.8880820162323794,0.009948853512653733
1519,L3,0.850632911392405,0.004848376806661836
152,L3,0.9545454545454546,1.6593025106814707e-05
1529,L3,0.9777777777777776,0.0062089398347285885
1533,L3,0.8837209302325582,0.00889641705399391
1534,L3,0.9772727272727272,0.0019912956484614552
1535,L3,0.809469480889903,0.041997894418820736
1536,L3,0.8974358974358975,0.006114608812572864
1545,L3,0.3579365079365079,0.2900466281389148
1546,L3,0.9487179487179488,0.10692510147010414
1547,L3,1.0,0.0
1548,L3,0.9555555555555556,0.002374630643195763
1551,L3,0.9314586994727592,0.1851642945200348
1552,L3,0.9722222222222222,0.0017256905854449167
1555,L3,0.9227306826706676,0.0010635702497251431
1559,L3,0.9772727272727272,0.010342101241006207
156,L3,0.6145833333333334,0.0028551499025507576
1560,L3,0.80067283431455,0.005310707067437637
1563,L3,0.909919028340081,0.012601951357495533
1564,L3,0.9714285714285714,0.028690162762413207
1574,L3,0.9736842105263158,0.00031684760825423375
1575,L3,0.91899852724595,0.0027836534593962403
1577,L3,1.0,0.0
1579,L3,0.9777777777777776,0.0037435015351542367
1583,L3,0.0,0.749110115971983
1585,L3,0.9253819036427732,0.0032884355941290577
1587,L3,0.8238031914893617,0.1639376677528258
1588,L3,0.8080065359477124,0.003135605971945954
1590,L3,0.8925170068027211,0.014444723186817554
1591,L3,0.9258997882851094,0.0035788869732289452
1596,L3,0.8109756097560976,0.004450261374796871
16,L3,1.0,0.0
1600,L3,0.9534883720930232,0.10362755176375626
1601,L3,0.8821428571428571,0.02432587175334
1619,L3,0.9772727272727272,0.0003604591486808806
1628,L3,0.9767441860465116,0.003525088127203202
1629,L3,0.3814878892733564,0.19651678219430047
1630,L3,0.9055207740466704,0.002294205808513583
1644,L3,1.0,0.0
1645,L3,1.0,0.0
1646,L3,0.8731182795698925,0.0678656468444464
1647,L3,1.0,0.0
1648,L3,0.82930200414651,0.001167830136638015
1656,L3,1.0,0.0
1657,L3,0.843010752688172,0.046187242114928195
1665,L3,0.96875,0.01588618485742377
1666,L3,1.0,0.0
167,L3,0.9767441860465116,0.00020498929423540257
1678,L3,0.8948863636363636,0.001044233149830598
1684,L3,1.0,0.0
1685,L3,0.2577480490523969,0.7866006469087787
1686,L3,0.8994197292069632,0.00015595906169640905
1689,L3,0.9662921348314608,0.0
169,L3,0.9827586206896552,0.0001753594271289849
1696,L3,0.8888888888888888,0.002139009024687999
1706,L3,1.0,0.0
1715,L3,1.0,0.0
1716,L3,0.9274673008323424,0.1447785240514452
1718,L3,1.0,0.0
1727,L3,0.96875,0.0013877342357896394
1728,L3,0.953125,0.005001773906962548
1729,L3,0.8076923076923077,0.07798043394922582
1730,L3,0.9491525423728814,0.0011729190910406695
1734,L3,0.9787234042553192,0.0005985304840392391
1735,L3,0.9473684210526316,0.00016166356925939596
1736,L3,0.8212669683257918,0.09691567582185312
174,L3,0.9821428571428572,0.000448602863968417
1740,L3,0.9655172413793104,0.0002076225456666414
1744,L3,0.9117647058823528,0.023529599353693476
1746,L3,0.8918918918918919,0.0212751417963144
1752,L3,1.0,0.0
1769,L3,0.717391304347826,0.0029458630544627606
1771,L3,1.0,0.0
1773,L3,0.9164325842696628,0.0015898720005598221
1774,L3,0.8712660028449503,0.007032907853041892
1776,L3,0.8852459016393442,1.296445662230005e-05
1789,L3,1.0,0.0
1796,L3,0.9097770154373928,0.13382461551690839
1798,L3,0.7306397306397306,0.005985411328036205
1807,L3,0.9555555555555556,0.013376503766925452
1816,L3,1.0,0.0
1824,L3,0.9368191721132898,0.0025584046666766724
1825,L3,1.0,0.0
1826,L3,0.9791666666666666,0.0005920266323118373
1827,L3,0.6122685185185185,0.08073677723343664
1829,L3,0.9327603640040444,1.6230970692143742e-05
183,L3,0.8055555555555556,0.002569751278286403
1834,L3,0.8826388888888889,0.00124440715883678
1835,L3,1.0,0.0
1843,L3,0.84,0.05104942450914007
1847,L3,0.7840290381125227,0.026606931929377575
1852,L3,1.0,0.0
1853,L3,0.8134920634920635,0.0
1858,L3,0.984375,0.002761238444120906
1863,L3,0.9192006950477846,0.017384374955648818
1869,L3,1.0,0.0
1879,L3,1.0,0.0
1880,L3,1.0,0.0
1882,L3,0.922420480993018,0.019996441536512255
1886,L3,1.0,0.0
1890,L3,0.945357833655706,0.021881626284005085
1894,L3,0.9452697419859264,0.0
1900,L3,0.9338159255429164,0.0043966072867974715
1901,L3,0.9378806333739342,0.0032705620168630434
1902,L3,0.9555555555555556,0.003270351972158858
1910,L3,0.9166666666666666,0.001858361599342051
1911,L3,1.0,0.0
1917,L3,0.8026455026455026,0.0027633075170347965
1933,L3,0.0,0.5503399868392191
1941,L3,0.7884615384615384,0.06552299268948103
1949,L3,1.0,0.0
1950,L3,0.9333333333333332,0.0002531645569621155
1951,L3,1.0,0.0
1955,L3,0.96875,0.00827591935910943
1957,L3,1.0,0.0
1978,L3,0.964181048518398,0.015548781521462662
198,L3,0.9444444444444444,0.00034666417463236066
1981,L3,0.7795698924731183,0.0011878544644452482
1984,L3,0.9777777777777776,0.0004269059521856411
1986,L3,1.0,0.0
1988,L3,1.0,0.0
2002,L3,0.9787234042553192,0.006809272764798813
2003,L3,0.5227272727272727,0.06883621433550535
2006,L3,0.9293785310734464,0.016481696761488585
2007,L3,0.9379247847757136,0.004961381416873967
2008,L3,0.8733172247152227,0.035177387700158325
2009,L3,0.9550026469031232,0.028022759617093218
2014,L3,0.9337474120082816,0.015524672916079507
2026,L3,0.984126984126984,0.0016681839008858557
2029,L3,0.908203125,0.047595290030431725
2031,L3,0.8636363636363636,0.031584684917127626
2039,L3,0.9365981635330128,9.037270614242754e-05
2055,L3,0.9787234042553192,0.01529266041982491
2062,L3,1.0,0.0
2064,L3,0.96875,0.0009192430374649341
2065,L3,1.0,0.0
2066,L3,1.0,0.0
2075,L3,0.9148936170212766,0.0018272512105296235
2076,L3,0.9698642742121004,0.0
2082,L3,0.9777777777777776,0.02211137589389356
2108,L3,0.9063504823151124,0.06432874365607799
211,L3,1.0,0.0
2110,L3,1.0,0.0
2118,L3,0.9333333333333332,0.0020071559060633737
2127,L3,0.9047619047619048,0.029299895085791117
2136,L3,0.9682539682539684,0.013405972332941829
2137,L3,1.0,0.0
2148,L3,1.0,0.0
217,L3,0.9516129032258064,0.0030800318104163837
2170,L3,1.0,0.0
2176,L3,0.9666666666666668,0.0056201766702213
2178,L3,0.91876629018245,0.00015575805388812203
2182,L3,0.9782608695652174,0.001104173835392963
2188,L3,1.0,0.0
2208,L3,0.8904109589041096,0.07785009637222384
2211,L3,0.9183673469387756,0.03790149541854537
2213,L3,0.0,0.0006743615690472003
2214,L3,1.0,0.0
2221,L3,0.8760736196319019,0.0014775290327047053
2226,L3,0.9302325581395348,0.0005401587042557221
2227,L3,0.8456659619450317,0.025337200309883512
223,L3,0.6814814814814815,0.028026324850864204
2237,L3,0.9696969696969696,0.0170970359410052
2241,L3,0.9395424836601308,0.0032832126568421716
2244,L3,0.9195402298850576,0.020672692894519007
2245,L3,0.9666666666666668,0.005111378546054146
2246,L3,1.0,0.0
2248,L3,0.9534883720930232,0.004413991541482476
2259,L3,0.9175531914893617,0.002375065022938716
2272,L3,0.8703703703703703,0.048923294961672914
2277,L3,0.9239130434782608,0.027339791020831727
2278,L3,1.0,0.0
228,L3,0.5933441558441559,0.0514101504941461
2293,L3,0.8972884141331142,0.04544987884156482
2326,L3,0.9655172413793104,0.014682250674450392
233,L3,0.9168285361116016,1.94376751520009e-05
234,L3,0.8627946127946128,0.006199720867803404
2344,L3,0.5969936708860759,0.07209334964971592
2353,L3,0.8970792767732962,0.003651720106958578
2364,L3,0.8689655172413793,0.00012674208643814744
238,L3,0.9291294642857144,0.3843749177973369
2384,L3,1.0,0.0
2386,L3,1.0,0.0
2388,L3,0.854526958290946,0.03554218581702395
2389,L3,0.4189723320158103,0.21288924556409938
2392,L3,1.0,0.0
2395,L3,0.9217625899280576,0.029219369463451828
2399,L3,0.576271186440678,0.18623286285063811
2400,L3,0.8912037037037037,0.00023212418511453503
2401,L3,0.906148867313916,0.059716957393443015
2406,L3,0.9465277777777776,0.00020433877699133074
2423,L3,0.9192006950477846,0.05083691819992331
2424,L3,0.9623400365630712,0.016677443014837978
2430,L3,0.8318840579710145,0.0004932201835712302
2442,L3,0.9531772575250836,0.0031494567781515936
2459,L3,0.9069767441860463,0.033967038089363744
246,L3,0.967741935483871,0.004859147045428891
2472,L3,0.8609534619750284,0.0005978474972601067
2474,L3,0.7405555555555555,0.01270106868248777
2486,L3,0.8936170212765957,0.0023819231862869383
2489,L3,0.7606679035250464,0.027048163381106716
25,L3,1.0,0.0
2503,L3,1.0,0.0
2504,L3,0.545583372697213,0.1508522922433364
2511,L3,0.88,0.09007066409263009
2520,L3,0.9390243902439024,0.005168866046492582
2522,L3,0.921904761904762,0.0005035900900399737
2523,L3,0.9089989888776542,0.00044855359017159646
2532,L3,0.6981818181818182,0.08499862799482216
2533,L3,0.906812149808316,0.004782526625562333
2537,L3,0.8584005869405723,0.12173565083169613
2542,L3,0.8527841342486652,0.0004266251965420187
2545,L3,0.796875,0.002162783723720474
2555,L3,0.014899957428693,0.137330937293105
2556,L3,0.907520325203252,0.005510433436013096
2557,L3,0.915032679738562,0.0006916504865260853
256,L3,0.9,4.577816221984499e-05
2565,L3,1.0,0.0
2575,L3,0.9624113475177304,0.0013137351882526183
2577,L3,0.912121212121212,0.019215817095213472
2581,L3,0.9178470254957508,0.032477925440253075
2582,L3,0.9433962264150944,0.012743878322908131
2589,L3,1.0,0.0
2590,L3,1.0,0.0
2591,L3,1.0,0.0
2592,L3,0.967741935483871,0.020372174787461006
2593,L3,0.9322033898305084,0.006287993845018436
2594,L3,0.8321325648414986,0.01118982282342329
2602,L3,0.9782608695652174,0.0023755605332725915
2605,L3,0.90625,0.02455684204782682
2608,L3,0.9772727272727272,0.02263189201828375
2609,L3,0.9333333333333332,0.020584248188808385
262,L3,0.9772727272727272,0.00015215773105348163
2623,L3,0.9696969696969696,0.0029815757525114006
263,L3,0.891765924391507,0.0013427810944859342
2656,L3,0.9355983772819472,0.013478428713443624
2660,L3,0.9833333333333332,0.006136059564114338
2680,L3,0.975,0.002702771130692838
2685,L3,0.9117647058823528,0.00038859936793744776
2701,L3,0.9031710079275198,0.00010515289736678923
2703,L3,0.8992248062015504,0.14892889957578248
2705,L3,0.9523809523809524,0.0077483303534178205
2706,L3,0.9782608695652174,0.0021871744244951197
2716,L3,0.8723404255319149,0.027363384770334398
2720,L3,0.826461259628455,0.0012037505391317982
2721,L3,0.9230769230769232,0.014860130033322538
2723,L3,0.9782608695652174,0.010573664867586818
2740,L3,1.0,0.0
2752,L3,0.9344444444444444,0.04550311598241774
2754,L3,0.8731182795698925,0.2598881490471975
2766,L3,0.9777777777777776,0.009768004559273846
2768,L3,0.877057508636456,0.11812041473671198
2771,L3,0.984375,0.01047567828530005
2781,L3,1.0,0.0
2782,L3,0.9545454545454546,0.0003381067336415411
2784,L3,0.8538812785388128,0.5847551517837358
2787,L3,0.8566784069357898,0.029141518466386573
2794,L3,0.8731182795698925,0.019750257372230573
28,L3,0.9655172413793104,0.02926165446752005
2801,L3,0.9294871794871796,0.001977990559273557
2807,L3,0.934054054054054,0.0007375419650021975
2810,L3,0.96875,0.0018976954026912463
2816,L3,0.8258928571428571,0.0
2825,L3,0.9666666666666668,0.0
2827,L3,0.975609756097561,0.0019533224642460656
2835,L3,1.0,0.0
284,L3,1.0,0.0
2846,L3,0.96875,0.0009640077389178048
2866,L3,0.9121367521367522,0.0060335114426141034
2871,L3,0.9888888888888888,0.00014270578186859062
2875,L3,0.8379310344827586,0.001815898777299707
2877,L3,1.0,0.0
2878,L3,0.8958333333333334,0.004768296353235391
2882,L3,0.7374581939799331,0.15433215341992956
2883,L3,0.9791666666666666,0.0006253050268423266
2884,L3,0.907258064516129,0.0031163844680449637
2885,L3,0.4799612152553329,0.3372489431895373
2886,L3,0.9239653512993262,0.009380766266254392
2891,L3,0.9290322580645162,0.0007352008941907684
2895,L3,0.9,0.0034441108907592444
2897,L3,0.9534883720930232,0.0005660723240887844
2898,L3,0.9574468085106383,0.00020016788434429333
2910,L3,0.8328581610833927,0.0
2912,L3,0.746822033898305,0.025199004372860268
2916,L3,1.0,0.0
2920,L3,0.9827586206896552,0.0028067435574762323
2924,L3,0.8967391304347826,0.04387073029254107
2927,L3,0.9008160703075956,0.01324262439124746
2933,L3,1.0,0.0
2940,L3,0.946704067321178,0.003713617371296097
2941,L3,1.0,0.0
2943,L3,0.9591836734693876,0.001111022916708615
2947,L3,0.9193548387096774,0.015571653920740558
2951,L3,0.9772727272727272,0.04600949029485557
2955,L3,0.8072072072072072,0.009100029459835346
2957,L3,0.8793565683646113,0.06893329993826902
2958,L3,0.9578995020371208,0.0018670707287793409
2959,L3,0.9787234042553192,0.0005330791371743748
296,L3,0.9169590643274854,0.058464255161009504
2961,L3,0.9090909090909092,0.025460898123255027
2968,L3,0.9285714285714286,5.379501131419495e-05
2969,L3,0.6592203241349102,0.07157746285085298
2977,L3,1.0,0.0
2978,L3,1.0,0.0
2979,L3,0.975,0.001718298445304245
2980,L3,0.9223529411764706,0.00016774784855977387
2981,L3,0.967741935483871,0.000396444893753789
2982,L3,0.85,0.9040152963671128
2984,L3,0.9777777777777776,0.003494847873448448
2990,L3,0.9160246533127888,0.1577091484172508
2991,L3,0.8791534391534391,0.0018297963054947353
3001,L3,0.96875,0.0022641046124568
3008,L3,0.918032786885246,0.024983080369385346
3015,L3,0.6962962962962963,0.0010408479630980016
3016,L3,0.887680174054936,0.011040703091109605
3018,L3,0.9148936170212766,0.005780163332300692
3021,L3,1.0,0.0
3031,L3,0.8165178571428572,0.05830153078574429
3039,L3,0.7597402597402597,0.033181482873545165
304,L3,0.9642739000992392,0.006386285772812861
3045,L3,0.8928052325581395,0.0010175340150204715
3046,L3,0.8937282229965157,0.05089473177365156
3047,L3,0.7283072546230441,0.001119858262715434
3051,L3,0.6,0.042901217765414335
3056,L3,0.2686449579831932,0.024795034501000457
3063,L3,0.85,0.0056280751438394505
311,L3,0.9649122807017544,0.00040262238880706125
32,L3,0.9174397031539888,0.008477734197442355
321,L3,1.0,0.0
323,L3,0.9181240063593004,0.00015642781654634508
324,L3,0.9402985074626866,0.004024981156689367
332,L3,0.8553971486761711,0.0090111453640028
333,L3,0.9743589743589745,0.00103992411489362
350,L3,0.8850974930362117,0.0011885180856743283
351,L3,0.9029761904761904,0.0002163934606638218
354,L3,0.945719489981785,0.00806424015553342
404,L3,0.9791666666666666,0.0007305452651261701
41,L3,0.9696969696969696,0.0
415,L3,0.857207615593835,0.02550576076407085
429,L3,0.9617173524150268,5.349617667183004e-06
442,L3,0.9574468085106383,0.0006190767899345584
443,L3,1.0,0.0
445,L3,0.9882352941176472,0.0005967770708651399
452,L3,0.5543836519446276,0.02402260320714411
457,L3,0.891633064516129,0.0016179601578731996
472,L3,0.9736842105263158,0.00046819495995598093
473,L3,1.0,0.0
475,L3,0.9,0.0003750350621962717
482,L3,0.9177631578947368,0.014879575776035492
483,L3,1.0,0.0
484,L3,1.0,0.0
486,L3,0.9830508474576272,0.0
494,L3,1.0,0.0
500,L3,0.9714285714285714,0.0006594672346195152
506,L3,0.7248939179632249,0.0011722309721009516
507,L3,0.8708272859216255,0.0006354692807293283
518,L3,0.5734672304439746,0.00012837160114542723
519,L3,1.0,0.0
543,L3,0.8597134288570476,0.00018554596901398934
55,L3,0.78625,0.06690186414277866
550,L3,0.9333333333333332,0.0007847943408803015
551,L3,0.90625,0.002039184075042777
558,L3,0.9772727272727272,0.0002645049694464108
56,L3,0.9666666666666668,0.00023303172170552333
561,L3,0.9473684210526316,0.031059293743811556
562,L3,0.9627329192546584,0.017047199733640772
563,L3,0.7268239166209545,0.09491807618907744
579,L3,0.8709677419354839,0.0
581,L3,0.8338907469342252,0.05420135205877996
589,L3,0.6219512195121951,0.10267427440215704
590,L3,1.0,0.0
592,L3,0.9604651162790696,0.010110570365061355
593,L3,0.9233183856502242,9.057483975838387e-06
601,L3,0.9444444444444444,0.0007196840227894352
604,L3,0.9433962264150944,0.0006112184770810103
614,L3,0.9433962264150944,0.0003018586917498123
616,L3,0.888477801268499,0.22064010624422314
621,L3,0.9217054263565893,4.170152231741664e-05
623,L3,0.5329681904360649,0.06060356208536932
630,L3,0.9138187221396732,0.020167337477558722
633,L3,0.8899297423887588,2.1159272064252832e-05
66,L3,0.8050914876690533,0.0014789568316575519
67,L3,0.9458428680396644,0.0008912255419040171
670,L3,1.0,0.0
675,L3,0.9604743083003952,0.001897554503585419
681,L3,0.9803921568627452,0.0013675934647533472
687,L3,1.0,0.0
694,L3,0.864406779661017,0.007133547503628601
695,L3,1.0,0.0
7,L3,0.94996751137102,0.029545104926615218
70,L3,0.9088555152770584,0.014928147040762618
712,L3,0.9736842105263158,0.020907658189585288
713,L3,1.0,0.0
714,L3,0.825,0.0018126682854799903
723,L3,0.9463379260333576,0.000484167843428418
727,L3,0.8475120385232745,0.05117916026419933
729,L3,0.975,0.001162061387880886
761,L3,1.0,0.0
762,L3,0.9365244536940688,0.0015168206211757518
764,L3,0.9565217391304348,0.0005972910755476235
769,L3,0.4040865384615384,0.2590786904352246
776,L3,1.0,0.0
780,L3,0.979591836734694,0.05850814705641527
781,L3,0.9006815968841285,0.02165384539950599
782,L3,0.7175997525518094,0.02439002653520128
794,L3,0.896551724137931,0.021721436334150357
828,L3,1.0,0.0
837,L3,1.0,0.0
847,L3,0.9063309885227694,0.00047786420374740235
856,L3,0.9555555555555556,0.014711356035801981
86,L3,0.9013140943055914,0.011950419875397356
865,L3,0.9317990457479652,0.007885412088543209
867,L3,0.9714285714285714,0.016531260389431646
868,L3,0.92,0.02697880938040298
900,L3,0.9578231292517008,0.007824645491677384
915,L3,0.5568587455379909,0.09150632567630712
921,L3,0.9777777777777776,0.01208681480790419
922,L3,1.0,0.0
929,L3,0.868020304568528,0.033504506865661865
93,L3,0.8,0.0019594191211175227
933,L3,1.0,0.0
935,L3,0.8875444839857651,0.0003770404019441953
939,L3,0.0,0.8156206415620642
942,L3,0.9166666666666666,0.014611141533214078
943,L3,0.9022222222222224,0.00013190892630843276
944,L3,0.9375,5.56685420779468e-05
945,L3,1.0,0.0
954,L3,0.9629629629629628,0.0016096825960725258
956,L3,1.0,0.0
958,L3,1.0,0.0
960,L3,1.0,0.0
963,L3,1.0,0.0
982,L3,0.794044665012407,0.005815271169262837
99,L3,0.9555555555555556,0.0015781891424563321
992,L3,0.9545454545454546,0.00307170250506561
994,L3,0.926829268292683,0.016090462429853125
100,L4,1.0,0.0
1004,L4,0.8324074074074074,0.02894777523870673
1007,L4,0.8441558441558441,0.04327928407592008
1008,L4,0.8961593172119487,0.35365400863242014
1011,L4,0.6727272727272727,0.01871310052093389
1015,L4,0.9259796806966618,0.011232251404822202
1016,L4,0.8018181818181818,0.0005770437912379078
102,L4,0.7531572904707233,0.06505744012810855
1023,L4,0.8295397066262014,0.006773930879518608
1027,L4,0.7517006802721088,0.01892301895987125
1029,L4,1.0,0.0
1031,L4,0.9032258064516128,0.005397494567075611
1035,L4,0.9129014697876974,0.05918374770853485
1037,L4,0.9347826086956522,0.0018239634459646936
1039,L4,0.7880434782608695,0.0006405472044413996
1040,L4,0.7739837398373983,0.008158286360498646
1041,L4,0.8853644963828603,0.0028408590520599963
1047,L4,1.0,0.0
1053,L4,0.855787476280835,0.0009780447636317247
1054,L4,0.7669816893089191,0.013529178104770834
1057,L4,0.7675489067894131,0.14433845545878732
1060,L4,0.8588957055214724,0.005457920349667078
1061,L4,0.4646050670640834,0.133102838558934
1069,L4,0.8803222094361335,0.12430466490902137
1072,L4,0.8044543429844098,0.004964387504883538
1073,L4,0.6861702127659575,0.291875664277085
1074,L4,0.6775178026449644,0.09720494297051108
1078,L4,0.9130434782608696,0.004715502008131867
108,L4,0.9631881121242823,0.0005471386003267353
1084,L4,0.9032258064516128,0.041574608300327595
1085,L4,0.8735398679532758,0.2748235094301854
1089,L4,0.8694267515923567,0.0528533289107227
1092,L4,0.9772727272727272,0.0001670200798031818
1093,L4,0.8806306306306306,0.00034485170830023115
1096,L4,0.8529411764705882,0.005721314659950738
1103,L4,0.8306709265175719,0.020211777459381075
1107,L4,0.9761904761904762,0.0013597238592910066
1111,L4,1.0,0.0
1113,L4,0.681060606060606,0.060630901479183597
1114,L4,0.8421052631578947,0.004390930291257478
1118,L4,0.8888888888888888,0.00021426741175067932
1120,L4,0.9846153846153848,0.0001163567374559138
1123,L4,0.7051851851851851,0.0028193912326076598
1124,L4,0.2620802620802621,0.0120967741935483
1125,L4,0.8818897637795275,0.001790993559286247
1126,L4,0.8901273885350318,0.009403990537109719
1130,L4,0.7837837837837838,0.008826309579935243
1134,L4,0.8689655172413793,0.007825852660025778
1137,L4,0.6498176133402814,0.2149985181808406
1138,L4,0.917941585535466,0.13918401438729872
114,L4,0.75,0.000194799798038936
1140,L4,0.868421052631579,0.0817681790912822
1144,L4,0.9545454545454546,0.0005017674031758679
1146,L4,0.9221604447974584,0.00027361811597692576
1148,L4,1.0,0.0
1149,L4,0.7241379310344828,0.12507858246691128
1150,L4,0.9375,0.018158941173288645
1156,L4,0.8735971647962197,0.09641765372167382
1160,L4,0.9833333333333332,0.24003630287295397
1163,L4,0.935483870967742,0.0627844766019493
1165,L4,0.7152496626180836,0.012274932745134692
1169,L4,0.9237536656891496,0.000901321073848993
117,L4,0.9134948096885812,0.00030532401602390014
1170,L4,0.6951827242524917,0.03293269614972749
1177,L4,0.8475452196382429,0.0051707293335527815
1178,L4,0.9393939393939394,0.06646590413088141
1179,L4,0.6984011627906976,0.0
1189,L4,1.0,0.0
1192,L4,0.7226185480486781,0.02859232977449
121,L4,0.645933014354067,0.0029466098438569732
1211,L4,0.8403499179879715,0.0020640634240678413
122,L4,0.7677606979642708,0.00020783416582559333
1223,L4,0.96875,0.000292137358009148
1225,L4,0.9310344827586208,0.07758012313532725
1239,L4,0.7911255411255411,0.005690956008212011
124,L4,0.7599293909973521,0.0025520096106264045
1241,L4,0.9634308510638298,0.008398467680211186
1243,L4,1.0,0.0
1246,L4,1.0,0.0
1247,L4,0.9787234042553192,0.0
1248,L4,0.9772727272727272,0.00016146300834318783
1249,L4,0.8333333333333334,0.00883691016834287
1250,L4,0.9310344827586208,0.09078551213475794
1251,L4,0.9666666666666668,0.0007079111525312154
1252,L4,0.9642857142857144,0.0006247783525695771
1253,L4,0.9655172413793104,0.000270153953664809
1254,L4,1.0,0.0
1267,L4,0.9125925925925926,0.0
1273,L4,0.0,0.8656814449917898
1279,L4,1.0,0.0
128,L4,0.5365507452093683,0.05200694348575363
1280,L4,0.0,0.8217479854777295
1281,L4,0.678269517652909,0.02292490313692208
1282,L4,0.9253081943437274,0.0048390836406062565
1283,L4,0.4186046511627907,0.009577662769152173
1293,L4,0.8536197295147175,0.024185842022578563
13,L4,0.7910809500727096,0.005346563369558854
1309,L4,0.9560276679841896,0.0006422027920953699
131,L4,0.9182948490230906,0.003493829559876427
1326,L4,0.9333333333333332,0.0024909402353768817
1331,L4,0.0,0.4909182643794147
1333,L4,0.875,0.006125138848696365
1334,L4,0.8536585365853658,0.0001636394329959101
1341,L4,0.9075182967398536,0.0003549212459802442
1345,L4,0.9772727272727272,0.00047011275689556875
1346,L4,0.8441558441558441,0.024912924145426008
1353,L4,0.4817275747508305,0.21086913348333292
1355,L4,1.0,0.0
1361,L4,0.577524893314367,0.16159604388244098
1364,L4,0.9666666666666668,0.0018092781285101722
1365,L4,0.4830458060678168,0.147361041593706
1367,L4,0.8571428571428571,0.0020556234258571893
1368,L4,0.9310344827586208,0.005073027493045501
1370,L4,1.0,0.0
1371,L4,0.9,0.02272150992287103
1372,L4,0.9428571428571428,0.0
1373,L4,0.9411764705882352,0.0005366505067534444
1378,L4,0.2244015957446808,0.4772793902081501
138,L4,1.0,0.0
1380,L4,0.8160994764397905,0.042149433528989255
1381,L4,0.8222222222222222,0.015256908845630135
1384,L4,0.94,0.04085864848323961
1387,L4,0.806282722513089,0.029629800975230602
1388,L4,0.8622994652406417,0.05900136549960988
1397,L4,0.9458858413639734,0.022065271108542173
1398,L4,0.9565217391304348,0.003561657878049407
1399,L4,0.7928913192071086,0.07635009831652895
1401,L4,0.8664047151277013,0.22594351567132454
1402,L4,0.9324048913043478,0.004768423375954289
1406,L4,0.96875,0.13681588857829735
1407,L4,0.6557377049180327,0.0754892323929981
1410,L4,0.2640901771336554,0.7229336437718277
1411,L4,0.543904958677686,0.17743579846300128
1425,L4,1.0,0.0
1426,L4,0.9444003177124702,0.0
1435,L4,0.5886571056062582,0.05398209073507365
1436,L4,0.7447619047619047,0.0010259955750840932
1437,L4,0.854419410745234,0.006725932159298065
1442,L4,0.7116279069767442,0.004612562789026442
1457,L4,0.8575317604355717,0.008334293984559982
1458,L4,0.8791458427987279,0.006685491389527787
1459,L4,0.45,0.3991981739664941
1461,L4,0.9174311926605504,0.07526259364036425
1464,L4,0.8153204398938187,0.06566977765518267
1465,L4,0.8978840846366145,0.00012080161790040123
1466,L4,0.8546511627906976,0.1471194199014726
1472,L4,0.628099173553719,0.08711196292166923
1477,L4,0.8951198630136986,0.00018921318750664273
1480,L4,0.8461538461538461,0.0039015593984593755
1481,L4,0.6446540880503144,0.6567258603272167
1482,L4,0.8604651162790697,0.03152613593249465
1483,L4,0.8881179531656548,0.07052827235108272
1484,L4,0.8759439050701187,0.02391009170478986
1485,L4,0.7427055702917772,0.9462345889287328
1488,L4,0.7780487804878049,0.1160375880499166
1490,L4,0.9772727272727272,0.001411881969332951
1491,L4,0.875,0.031850669571133305
1492,L4,0.9051724137931034,0.024066950871977633
1493,L4,0.9438567941415784,0.0011078863773061887
1495,L4,1.0,0.0
1496,L4,0.5717514124293785,0.050910316731265004
1497,L4,0.9284099472494348,0.002116310394025489
1498,L4,1.0,0.0
150,L4,0.5951579284912618,0.3704382995252674
1509,L4,0.802118804388952,0.0716626254878796
1519,L4,0.9258997882851094,0.0001950197708762147
152,L4,0.8361111111111111,0.0007372244934362726
1529,L4,0.9053497942386832,0.01496483229356893
1533,L4,0.7032835820895522,0.0055345771543535704
1534,L4,0.9772727272727272,0.0019912956484614552
1535,L4,0.8154269972451791,0.014535361772066713
1536,L4,0.7979274611398963,0.0042441097074630285
1545,L4,0.7936507936507936,0.021336511187598717
1546,L4,0.5494505494505495,0.3882919218185438
1547,L4,0.9787234042553192,0.005675693345314148
1548,L4,1.0,0.0
1551,L4,0.7704918032786885,0.04465481393107085
1552,L4,0.8852071005917159,0.005791509196937827
1555,L4,0.8735795454545454,0.0026526925499834597
1559,L4,0.8338557993730408,0.007708720476818809
156,L4,0.7596302003081664,0.14030451807082644
1560,L4,0.8638838475499092,0.003623356244100817
1563,L4,0.8731182795698925,0.2258293153369042
